InstanceID,Season,Year,Month,HourofDay,Holiday,DayofWeek,WorkingDay,WeatherForecast,Temperature,FeltTemperature,Humidity,WindSpeed,DayofMonth,AverageRideDurationPreviousDay_Min,City_Detroit,WeekofYear,RidesBooked
71540,,3.0,June,12.0,0.0,Saturday,0.0,Clear,22.763,22.151,0.4,0.2836,25.0,29.722,1.0,25.0,1176
68589,Spring,4.0,March,13.0,0.0,Monday,1.0,Clear,12.376,15.9698,0.29,0.6866,26.0,30.667,1.0,13.0,903
26960,Spring,4.0,May,6.0,0.0,Wednesday,1.0,LightRain,15.572000000000005,18.0302,0.84,0.0,2.0,9.108,1.0,18.0,360
76104,Summer,3.0,July,5.0,0.0,Friday,1.0,Clear,20.366,21.6376,0.79,0.2537,8.0,20.676,1.0,27.0,81
35442,Spring,3.0,June,23.0,0.0,Thursday,1.0,LightRain,17.169999999999998,19.0604,0.83,0.2537,16.0,9.121,1.0,24.0,48
55155,Fall,3.0,November,22.0,0.0,Sunday,0.0,Clear,12.376,15.9698,0.72,0.2537,27.0,16.663,1.0,47.0,198
65048,Summer,4.0,August,0.0,0.0,Friday,1.0,Clear,21.963999999999995,23.1812,0.7,0.194,3.0,17.299,1.0,31.0,213
75647,Summer,3.0,July,5.0,0.0,Monday,1.0,Clear,19.567000000000004,21.1208,0.74,0.1343,11.0,25.585,1.0,28.0,78
59570,Fall,3.0,December,19.0,0.0,Sunday,0.0,Clear,3.5870000000000006,9.2718,0.52,0.1343,18.0,25.522,1.0,50.0,405
43056,Winter,3.0,March,5.0,0.0,Thursday,1.0,LightRain,7.581999999999998,11.848999999999998,0.0,0.194,10.0,6.856,1.0,10.0,9
77127,Summer,3.0,June,20.0,0.0,Wednesday,1.0,Clear,22.763,22.151,0.37,0.2985,29.0,16.564,1.0,26.0,999
58451,Winter,3.0,March,18.0,0.0,Thursday,1.0,Clear,2.788,7.211400000000001,0.35,0.3284,3.0,29.278,1.0,9.0,501
43804,Summer,4.0,July,13.0,0.0,Saturday,0.0,Mist,31.552,29.3624,0.31,0.2537,7.0,28.652,1.0,27.0,1080
42980,Summer,3.0,July,17.0,0.0,Tuesday,1.0,Clear,28.356,27.818800000000003,0.44,0.2836,12.0,8.581,1.0,28.0,1284
95529,Summer,3.0,July,6.0,0.0,Saturday,0.0,,17.969,20.6074,0.69,0.1045,2.0,19.895,1.0,26.0,96
95810,Summer,3.0,August,17.0,0.0,Sunday,0.0,Clear,23.562,24.2114,0.62,0.1343,14.0,7.378,1.0,32.0,987
77753,Summer,4.0,August,13.0,0.0,Wednesday,1.0,Mist,24.361000000000004,24.2114,0.49,0.194,15.0,32.731,1.0,33.0,882
91899,Winter,3.0,December,20.0,0.0,Saturday,0.0,Clear,3.5870000000000006,9.2718,0.56,0.1343,24.0,27.329,1.0,51.0,72
71199,,4.0,March,7.0,0.0,Wednesday,1.0,Clear,3.5870000000000006,7.728200000000001,0.65,0.3881,7.0,5.702,1.0,10.0,1032
12466,Summer,4.0,September,19.0,0.0,Tuesday,1.0,Clear,23.562,24.7282,0.7,0.2239,4.0,10.24,1.0,36.0,1656
23165,Summer,3.0,August,11.0,0.0,Thursday,1.0,Clear,23.562,22.667800000000003,0.35,0.2537,11.0,28.494,1.0,32.0,561
67373,Winter,3.0,January,17.0,0.0,Friday,1.0,Clear,1.989,7.728200000000001,0.41,0.1642,14.0,27.579,1.0,2.0,477
98336,Spring,4.0,May,8.0,0.0,Wednesday,1.0,Mist,17.169999999999998,20.0906,0.73,0.1642,30.0,12.545,1.0,22.0,2013
81960,Fall,3.0,September,0.0,0.0,Saturday,0.0,Clear,16.371,18.547,1.0,0.0896,24.0,31.507,1.0,38.0,279
19567,Spring,4.0,April,6.0,0.0,Monday,1.0,Clear,9.979,14.422800000000002,0.26,0.2239,9.0,21.107,1.0,15.0,333
53295,Winter,3.0,January,0.0,0.0,Saturday,0.0,Clear,0.3909999999999992,8.241600000000002,0.55,0.0,15.0,17.477,1.0,2.0,84
27216,Winter,3.0,February,22.0,0.0,Thursday,1.0,Clear,-2.006,6.698,0.39,0.0,10.0,25.785,1.0,6.0,153
57922,Summer,3.0,July,12.0,0.0,Saturday,0.0,Clear,23.562,23.1812,0.43,0.2836,16.0,17.611,1.0,28.0,1389
23872,Summer,4.0,June,19.0,0.0,Sunday,0.0,Clear,25.16,24.2114,0.38,0.2985,24.0,28.681,1.0,25.0,1269
42682,Winter,3.0,March,3.0,0.0,Wednesday,1.0,Mist,4.386000000000002,9.2718,1.0,0.2239,16.0,16.597,1.0,11.0,9
68057,Fall,3.0,November,0.0,0.0,Wednesday,1.0,Mist,11.577,15.453000000000005,0.94,0.0,16.0,21.582,1.0,46.0,93
76461,Fall,4.0,December,4.0,0.0,Wednesday,1.0,Clear,13.175,16.483200000000004,0.63,0.4478,5.0,5.305,1.0,49.0,30
64555,Fall,4.0,December,21.0,0.0,Wednesday,1.0,Mist,5.185,9.7886,0.52,0.2537,12.0,10.581,1.0,50.0,606
91407,Winter,3.0,February,23.0,0.0,Tuesday,1.0,Mist,1.989,8.7584,0.44,0.0896,15.0,19.187,1.0,7.0,60
65551,Spring,3.0,April,23.0,0.0,Monday,1.0,Mist,18.768,21.1208,0.47,0.2239,4.0,7.7,1.0,14.0,144
41763,Fall,3.0,October,9.0,0.0,Sunday,0.0,Clear,9.18,13.909400000000002,0.76,0.0,23.0,27.534,1.0,42.0,429
14112,Summer,4.0,July,8.0,0.0,Friday,1.0,Mist,20.366,21.6376,0.83,0.1642,20.0,18.401,1.0,29.0,2073
81876,Summer,4.0,July,16.0,0.0,Monday,1.0,LightRain,23.562,24.7282,0.66,0.5821,16.0,18.226,1.0,29.0,1158
21072,Fall,4.0,November,10.0,0.0,Wednesday,1.0,Clear,5.185,10.8188,0.49,0.1045,28.0,18.839,1.0,48.0,483
12476,Winter,3.0,February,18.0,0.0,Friday,1.0,Clear,18.768,21.1208,0.33,0.3284,18.0,28.949,1.0,7.0,672
78289,Winter,3.0,February,18.0,0.0,Sunday,0.0,Clear,5.185,10.302,0.56,0.1642,6.0,7.626,1.0,5.0,234
41691,Fall,3.0,October,9.0,0.0,Tuesday,1.0,Mist,17.169999999999998,20.0906,0.69,0.0,11.0,11.907,1.0,41.0,705
55073,Spring,4.0,April,0.0,0.0,Sunday,0.0,Clear,10.778,14.9396,0.24,0.2239,8.0,11.425,1.0,14.0,255
13644,Spring,4.0,March,23.0,0.0,Thursday,1.0,Clear,15.572000000000005,18.0302,0.83,0.0896,22.0,6.776,1.0,12.0,453
54492,Spring,3.0,April,23.0,0.0,Monday,1.0,Clear,16.371,18.547,0.78,0.2836,25.0,9.839,1.0,17.0,186
62259,Fall,3.0,September,4.0,0.0,Thursday,1.0,Mist,17.169999999999998,18.547,0.88,0.194,29.0,8.821,1.0,39.0,21
14744,Spring,4.0,April,17.0,0.0,Sunday,0.0,Clear,13.974,17.0,0.55,0.2836,1.0,30.902,1.0,13.0,1665
38578,Spring,3.0,April,1.0,1.0,Friday,0.0,Clear,10.778,14.9396,0.62,0.0,15.0,25.786,1.0,15.0,45
51644,Spring,4.0,May,6.0,0.0,Thursday,1.0,Clear,14.773,17.5168,0.73,0.3582,17.0,18.629,1.0,20.0,477
42700,Fall,4.0,December,17.0,0.0,Thursday,1.0,Clear,5.185,10.8188,0.45,0.1045,6.0,34.997,1.0,49.0,1851
71725,Spring,3.0,June,19.0,0.0,Saturday,0.0,Clear,,22.151,0.65,0.194,11.0,7.898,1.0,23.0,792
92189,Summer,3.0,July,16.0,0.0,Thursday,1.0,Clear,27.557,26.27180000000001,0.39,0.2239,7.0,18.719,1.0,27.0,795
53556,Winter,4.0,March,3.0,0.0,Tuesday,1.0,LightRain,13.974,17.0,0.72,0.2985,13.0,13.796,1.0,11.0,6
68433,Summer,3.0,September,9.0,0.0,Sunday,0.0,Clear,19.567000000000004,21.1208,0.74,0.0,11.0,25.838,1.0,36.0,681
99601,Winter,3.0,March,11.0,0.0,Sunday,0.0,Mist,9.979,14.422800000000002,1.0,0.2239,6.0,5.884,1.0,9.0,186
36563,Summer,3.0,August,7.0,,Monday,1.0,Clear,17.169999999999998,20.6074,0.6,0.2239,29.0,29.161,1.0,35.0,852
72754,Winter,4.0,March,12.0,0.0,Saturday,0.0,Clear,5.185,9.2718,0.33,0.3284,10.0,29.438,1.0,10.0,987
20245,Fall,4.0,October,16.0,0.0,Thursday,1.0,Clear,21.165,22.151,0.54,0.2836,4.0,,1.0,40.0,1491
40518,Fall,3.0,October,19.0,0.0,Friday,1.0,Clear,14.773,17.5168,0.39,0.3284,14.0,6.226,1.0,41.0,744
56353,Spring,4.0,May,5.0,0.0,Wednesday,1.0,Clear,14.773,17.5168,0.9,0.1343,2.0,34.001,1.0,18.0,99
32483,Winter,3.0,February,2.0,0.0,Tuesday,1.0,Mist,3.5870000000000006,9.2718,0.93,0.1045,8.0,18.372,1.0,6.0,6
43287,Winter,3.0,January,8.0,0.0,Friday,1.0,Clear,1.1900000000000002,6.1812000000000005,0.47,0.3284,21.0,16.617,1.0,3.0,651
77623,Winter,4.0,January,22.0,0.0,Monday,1.0,Mist,1.1900000000000002,7.728200000000001,0.92,0.1045,9.0,28.034,1.0,2.0,186
84552,Fall,3.0,October,21.0,0.0,Saturday,0.0,Clear,2.788,7.211400000000001,0.87,0.3582,29.0,13.532,1.0,43.0,150
92908,Summer,4.0,July,14.0,0.0,Sunday,0.0,Clear,25.16,24.7282,0.46,0.194,29.0,23.549,1.0,30.0,1566
16118,Summer,3.0,July,18.0,0.0,Tuesday,1.0,Clear,25.16,27.302000000000007,0.66,0.1343,19.0,14.405,1.0,29.0,1590
57363,Winter,4.0,February,7.0,0.0,Monday,1.0,Clear,2.788,7.728200000000001,0.6,0.2239,27.0,28.657,1.0,9.0,840
21705,Spring,4.0,April,16.0,0.0,Saturday,0.0,Clear,21.165,21.6376,0.42,0.3284,21.0,9.058,1.0,16.0,1917
64279,Winter,4.0,January,15.0,0.0,Tuesday,1.0,Clear,9.979,14.422800000000002,0.38,0.2985,10.0,31.414,1.0,2.0,408
70691,Winter,3.0,January,18.0,0.0,Wednesday,1.0,Clear,1.1900000000000002,5.151000000000001,0.47,0.5224,12.0,14.025,1.0,2.0,411
86539,Summer,3.0,August,1.0,0.0,Wednesday,1.0,Clear,17.169999999999998,20.6074,0.6,,24.0,23.778,1.0,34.0,72
34685,Spring,4.0,June,14.0,0.0,Tuesday,1.0,Mist,16.371,18.547,0.46,0.1642,5.0,28.428,1.0,23.0,828
32709,Winter,4.0,February,12.0,0.0,Sunday,0.0,Clear,5.185,10.302,0.39,0.1343,26.0,12.288,1.0,8.0,915
33835,Summer,3.0,July,14.0,0.0,Friday,1.0,Clear,21.165,22.151,0.51,0.194,15.0,12.685,1.0,28.0,795
33718,Spring,3.0,April,0.0,0.0,Saturday,0.0,Mist,5.185,9.7886,0.87,0.2239,9.0,7.977,1.0,14.0,93
16105,Spring,3.0,March,12.0,0.0,Tuesday,1.0,Clear,6.783,11.3322,0.25,,29.0,6.365,1.0,13.0,318
57554,Spring,4.0,May,10.0,0.0,Monday,1.0,Mist,13.974,17.0,0.77,0.194,7.0,18.276,1.0,19.0,570
43089,Spring,3.0,May,10.0,0.0,Sunday,0.0,Mist,19.567000000000004,20.6074,0.83,0.2239,29.0,27.278,1.0,21.0,753
25927,Winter,,December,0.0,0.0,Tuesday,1.0,Clear,3.5870000000000006,8.7584,0.7,0.1642,27.0,19.431,1.0,52.0,36
13532,Winter,4.0,December,0.0,0.0,Friday,1.0,LightRain,9.979,14.422800000000002,0.88,0.2985,21.0,29.763,1.0,51.0,51
53127,Winter,4.0,February,11.0,0.0,Thursday,1.0,LightRain,5.984000000000001,11.3322,0.7,0.1045,16.0,19.519,1.0,7.0,213
95498,Fall,4.0,October,13.0,0.0,Wednesday,1.0,Mist,14.773,17.5168,0.49,0.1343,17.0,21.54,1.0,42.0,930
31022,Spring,3.0,May,11.0,0.0,Friday,1.0,Mist,22.763,23.1812,0.55,0.3284,27.0,23.832,1.0,21.0,498
35148,Spring,4.0,June,4.0,0.0,Wednesday,1.0,Clear,17.169999999999998,19.0604,0.83,0.1343,13.0,28.02,1.0,24.0,30
84462,Spring,3.0,June,6.0,0.0,Friday,1.0,Clear,19.567000000000004,20.6074,0.78,0.0896,10.0,22.526,1.0,23.0,312
44616,Winter,4.0,February,3.0,0.0,,1.0,Clear,4.386000000000002,10.302,0.7,0.0896,29.0,14.043,1.0,9.0,6
49102,Spring,4.0,April,2.0,0.0,Tuesday,1.0,Clear,5.984000000000001,10.8188,0.81,0.194,24.0,24.898,1.0,17.0,9
61081,Fall,3.0,December,20.0,0.0,Thursday,1.0,Clear,13.974,17.0,0.59,0.3284,15.0,33.364,1.0,50.0,663
54469,Summer,4.0,September,22.0,,Sunday,0.0,LightRain,20.366,21.6376,0.83,0.1343,2.0,14.312,1.0,35.0,498
21465,Winter,4.0,January,23.0,0.0,Friday,1.0,Clear,5.984000000000001,9.7886,0.49,0.4179,27.0,9.516,1.0,4.0,258
44711,Winter,3.0,February,10.0,0.0,Thursday,1.0,Clear,8.380999999999998,13.392600000000002,0.54,0.194,17.0,8.036,1.0,7.0,264
40886,Spring,4.0,June,11.0,0.0,Monday,1.0,Mist,14.773,17.5168,0.88,0.1642,18.0,9.373,1.0,25.0,363
47489,Fall,4.0,November,13.0,0.0,Tuesday,1.0,Mist,10.778,14.9396,0.58,0.0,20.0,18.523,1.0,47.0,801
78542,Winter,3.0,March,10.0,0.0,Wednesday,1.0,Mist,7.581999999999998,11.848999999999998,0.81,0.1642,16.0,18.726,1.0,11.0,204
56422,Winter,4.0,January,12.0,0.0,Tuesday,1.0,Clear,9.979,14.422800000000002,0.38,0.2985,10.0,27.304,1.0,2.0,420
88801,,4.0,April,6.0,0.0,Friday,1.0,Clear,5.185,9.2718,0.49,0.3881,6.0,5.365,1.0,14.0,240
73290,Summer,4.0,September,8.0,0.0,Sunday,0.0,Clear,16.371,18.547,0.68,0.2239,9.0,29.782,1.0,36.0,510
78375,Winter,3.0,January,11.0,0.0,Friday,1.0,Clear,1.989,6.1812000000000005,0.41,0.4627,21.0,15.479,1.0,3.0,177
32088,Winter,3.0,December,11.0,0.0,Sunday,0.0,Clear,5.185,10.302,0.7,0.1642,25.0,28.373,1.0,51.0,255
56375,Summer,3.0,September,8.0,0.0,Tuesday,1.0,,17.169999999999998,19.0604,0.81,0.1045,13.0,20.242,1.0,37.0,1275
48061,Fall,3.0,November,18.0,0.0,Friday,1.0,Clear,9.979,14.422800000000002,0.32,0.4627,4.0,20.127,1.0,44.0,1122
38018,Winter,4.0,March,4.0,0.0,Sunday,0.0,Clear,2.788,8.241600000000002,0.6,0.1343,11.0,32.884,1.0,10.0,66
40149,Winter,3.0,February,23.0,0.0,Tuesday,1.0,Clear,-0.4079999999999996,5.151000000000001,0.43,0.2537,22.0,7.027,1.0,8.0,63
32124,Summer,3.0,July,0.0,0.0,Tuesday,1.0,Clear,21.165,22.667800000000003,0.79,0.1045,26.0,16.383,1.0,30.0,84
84790,Summer,3.0,August,14.0,0.0,Monday,1.0,Clear,21.165,21.6376,0.42,0.0,29.0,28.625,1.0,35.0,546
65168,Summer,3.0,July,9.0,0.0,Monday,1.0,Clear,24.361000000000004,25.2416,0.59,0.2985,11.0,18.91,1.0,28.0,624
68730,Fall,3.0,November,15.0,0.0,Tuesday,1.0,Clear,16.371,18.547,0.46,0.1045,8.0,26.772,1.0,45.0,564
63520,Fall,4.0,October,9.0,0.0,Monday,1.0,Mist,13.974,17.0,0.63,0.0,1.0,10.641,1.0,40.0,1020
59645,Summer,3.0,August,13.0,0.0,Thursday,1.0,Clear,25.16,25.2416,0.52,0.3582,18.0,20.961,1.0,33.0,561
16676,Summer,4.0,August,3.0,0.0,Wednesday,1.0,Clear,19.567000000000004,21.1208,0.74,0.1045,15.0,22.659,1.0,33.0,33
65193,Summer,4.0,September,8.0,0.0,Monday,1.0,Clear,14.773,17.5168,0.77,0.0896,17.0,33.2,1.0,38.0,2049
54999,Winter,4.0,January,18.0,0.0,Saturday,0.0,Clear,9.979,14.422800000000002,0.41,0.2239,28.0,14.473,1.0,4.0,723
98604,Summer,3.0,August,16.0,0.0,Wednesday,1.0,Clear,27.557,25.2416,0.26,0.2985,10.0,6.153,1.0,32.0,846
16915,Spring,3.0,June,14.0,0.0,Sunday,0.0,Clear,21.165,22.151,0.58,0.1642,5.0,29.023,1.0,22.0,1155
16597,Spring,3.0,March,15.0,0.0,Wednesday,1.0,Mist,8.380999999999998,13.392600000000002,0.82,0.2239,23.0,18.01,1.0,12.0,255
39451,Spring,4.0,May,8.0,0.0,Friday,1.0,Mist,18.768,19.5772,0.89,0.1045,25.0,6.004,1.0,21.0,1749
18607,Spring,4.0,April,19.0,0.0,Saturday,0.0,Mist,17.169999999999998,21.1208,0.4,0.1642,14.0,18.858,1.0,15.0,1377
80130,Winter,4.0,March,10.0,0.0,Saturday,0.0,Mist,13.175,16.483200000000004,0.77,0.0896,17.0,31.92,1.0,11.0,1329
54439,Fall,3.0,November,16.0,0.0,Tuesday,1.0,LightRain,9.18,13.909400000000002,0.87,0.2239,29.0,29.57,1.0,48.0,453
42176,Summer,3.0,August,14.0,0.0,Monday,1.0,Clear,22.763,23.1812,0.55,0.0896,15.0,10.389,1.0,33.0,453
49039,Spring,4.0,May,5.0,0.0,Tuesday,1.0,LightRain,15.572000000000005,18.0302,0.88,0.194,22.0,20.55,1.0,21.0,51
42010,Spring,4.0,June,7.0,0.0,Wednesday,1.0,Clear,13.175,16.483200000000004,0.72,0.0,6.0,30.854,1.0,23.0,1641
48635,Spring,4.0,June,3.0,0.0,Tuesday,1.0,LightRain,13.175,16.483200000000004,0.82,0.194,5.0,16.906,1.0,23.0,15
63275,Summer,3.0,August,22.0,0.0,Sunday,0.0,Clear,18.768,20.6074,0.69,0.1045,28.0,29.288,1.0,34.0,294
94297,Fall,4.0,October,13.0,0.0,Monday,1.0,Mist,15.572000000000005,18.0302,0.88,0.2239,15.0,20.36,1.0,42.0,438
35326,Spring,3.0,April,12.0,,Tuesday,1.0,Mist,6.783,10.302,0.71,0.3881,5.0,8.6,1.0,14.0,114
13460,Fall,3.0,October,11.0,0.0,Tuesday,1.0,Mist,17.169999999999998,21.1208,0.49,0.1045,18.0,8.788,1.0,42.0,441
18832,Summer,4.0,September,17.0,0.0,Tuesday,1.0,Clear,23.562,24.7282,0.7,0.3582,4.0,24.599,1.0,36.0,2568
20687,Spring,3.0,March,20.0,0.0,Wednesday,1.0,LightRain,2.788,7.211400000000001,0.93,0.2985,30.0,8.296,1.0,13.0,132
80053,Summer,4.0,August,6.0,0.0,Monday,1.0,Mist,17.169999999999998,19.5772,0.78,0.1343,20.0,12.81,1.0,34.0,483
66492,Fall,3.0,October,17.0,0.0,Sunday,0.0,Clear,9.18,13.909400000000002,0.35,0.1045,30.0,9.367,1.0,43.0,735
95908,Spring,4.0,May,8.0,1.0,Monday,0.0,Clear,19.567000000000004,21.1208,0.69,0.0,28.0,28.465,1.0,22.0,465
13069,Summer,4.0,August,13.0,0.0,Monday,1.0,Clear,24.361000000000004,23.698,0.4,0.1642,13.0,5.902,1.0,33.0,762
10876,Fall,4.0,October,1.0,0.0,Tuesday,1.0,Clear,11.577,15.453000000000005,0.77,0.1642,23.0,6.85,1.0,43.0,51
41956,Fall,4.0,October,15.0,0.0,Friday,1.0,Clear,18.768,20.6074,0.65,0.2985,19.0,12.027,1.0,42.0,1185
55290,Spring,4.0,June,5.0,0.0,Monday,1.0,Clear,13.974,17.0,0.68,0.0,4.0,24.194,1.0,23.0,105
61556,Summer,3.0,July,5.0,0.0,Sunday,0.0,Clear,19.567000000000004,21.1208,0.74,0.0,10.0,27.085,1.0,27.0,51
35991,Fall,4.0,December,0.0,0.0,Saturday,0.0,Clear,3.5870000000000006,10.302,0.81,0.0,1.0,26.369,1.0,48.0,324
86319,Spring,3.0,May,11.0,0.0,Thursday,1.0,LightRain,14.773,17.5168,0.88,0.1642,19.0,18.641,1.0,20.0,492
72225,Summer,3.0,July,17.0,0.0,Thursday,1.0,Clear,27.557,25.758400000000005,0.36,0.2537,7.0,30.6,1.0,27.0,1707
50976,Fall,4.0,December,6.0,0.0,Tuesday,1.0,Mist,6.783,10.302,0.71,0.2985,11.0,5.166,1.0,50.0,354
97198,Fall,3.0,October,22.0,0.0,Wednesday,1.0,Mist,12.376,15.9698,0.88,0.0896,26.0,24.265,1.0,43.0,405
73269,Spring,4.0,April,12.0,0.0,Saturday,0.0,Mist,8.380999999999998,13.392600000000002,0.43,0.0,28.0,10.813,1.0,17.0,1143
42614,Winter,3.0,January,20.0,0.0,Friday,1.0,Clear,-2.805,2.5772000000000004,0.33,0.4179,21.0,24.431,1.0,3.0,159
88499,Summer,3.0,July,17.0,0.0,Wednesday,1.0,Clear,26.758,28.3322,0.59,0.194,20.0,28.145,1.0,29.0,1365
33699,Summer,3.0,September,10.0,0.0,Wednesday,1.0,Mist,17.169999999999998,18.547,0.88,0.0,21.0,21.905,1.0,38.0,399
29777,Summer,4.0,July,7.0,0.0,Wednesday,1.0,Mist,19.567000000000004,20.6074,0.83,0.1045,11.0,8.006,1.0,28.0,1491
29119,Winter,3.0,March,3.0,0.0,Tuesday,1.0,Clear,2.788,8.7584,0.52,0.0896,8.0,7.357,1.0,10.0,21
28675,Winter,3.0,December,23.0,0.0,Saturday,0.0,Clear,2.788,8.7584,0.56,0.0,24.0,7.814,1.0,51.0,51
25100,Summer,4.0,September,17.0,0.0,Saturday,0.0,Mist,25.959,26.27180000000001,0.52,0.0,1.0,34.172,1.0,35.0,1389
79917,Winter,4.0,January,5.0,1.0,Monday,0.0,Clear,4.386000000000002,8.7584,0.45,0.3284,2.0,24.464,1.0,1.0,12
74506,Spring,3.0,June,20.0,0.0,Wednesday,1.0,Mist,22.763,24.2114,0.79,0.2537,1.0,20.83,1.0,22.0,768
51350,Spring,4.0,May,14.0,0.0,Sunday,0.0,Clear,23.562,24.2114,0.58,0.2537,27.0,26.468,1.0,21.0,1641
63686,Winter,3.0,February,18.0,0.0,Saturday,0.0,Mist,4.386000000000002,8.241600000000002,0.93,0.4478,5.0,21.061,1.0,5.0,249
77306,Fall,4.0,November,21.0,0.0,Wednesday,1.0,Clear,5.185,10.302,0.39,0.1642,28.0,19.221,1.0,48.0,669
85821,Summer,3.0,July,0.0,0.0,Friday,1.0,Clear,25.959,28.3322,0.63,0.1343,22.0,32.76,1.0,29.0,180
90249,Summer,3.0,August,11.0,0.0,Thursday,1.0,Clear,23.562,24.2114,0.58,0.2537,18.0,30.807,1.0,33.0,423
56791,Winter,3.0,March,23.0,0.0,Tuesday,1.0,Clear,2.788,7.728200000000001,0.65,0.2239,1.0,14.795,1.0,9.0,75
68083,Spring,4.0,May,10.0,0.0,Wednesday,1.0,Mist,17.969,20.6074,0.69,0.2836,30.0,7.266,1.0,22.0,531
47602,Spring,3.0,May,0.0,0.0,Thursday,1.0,Clear,18.768,20.6074,0.73,0.1343,26.0,29.734,1.0,21.0,135
17250,Summer,4.0,September,21.0,0.0,Saturday,0.0,Mist,17.169999999999998,19.0604,0.83,0.1642,8.0,11.081,1.0,36.0,543
45864,Summer,3.0,September,4.0,0.0,Monday,1.0,Clear,14.773,17.5168,0.94,0.1045,12.0,26.245,1.0,37.0,12
75349,Spring,4.0,June,20.0,0.0,Monday,1.0,Clear,17.169999999999998,21.1208,0.4,0.3582,4.0,21.942,1.0,23.0,1383
46066,Fall,3.0,November,7.0,1.0,Friday,0.0,Clear,4.386000000000002,9.2718,0.45,0.2537,11.0,26.135,1.0,45.0,363
54236,Fall,3.0,November,10.0,0.0,Tuesday,1.0,LightRain,9.18,13.909400000000002,0.94,0.0,22.0,11.871,1.0,47.0,156
44693,Spring,3.0,April,9.0,0.0,Thursday,1.0,Mist,9.18,13.909400000000002,0.66,0.1343,7.0,14.069,1.0,14.0,510
10219,Spring,4.0,May,14.0,0.0,Thursday,1.0,Clear,18.768,20.6074,0.65,0.194,3.0,16.01,1.0,18.0,612
95751,Winter,3.0,March,13.0,0.0,Wednesday,1.0,Mist,9.18,13.909400000000002,0.76,0.1343,16.0,15.262,1.0,11.0,297
27539,Fall,4.0,November,4.0,0.0,Sunday,0.0,Mist,5.185,9.7886,0.81,0.194,18.0,9.108,1.0,46.0,36
68676,Spring,3.0,March,6.0,0.0,Wednesday,1.0,Mist,5.185,10.302,0.49,0.1343,30.0,23.563,1.0,13.0,144
79809,Winter,4.0,December,20.0,0.0,Saturday,0.0,Mist,5.185,8.241600000000002,0.56,0.5522,29.0,5.842,1.0,52.0,198
11369,Spring,4.0,June,13.0,0.0,Friday,1.0,Clear,22.763,22.151,0.37,0.2537,8.0,12.358,1.0,23.0,1248
22731,Fall,3.0,October,3.0,0.0,Saturday,0.0,Clear,11.577,15.453000000000005,0.59,0.4179,1.0,11.864,1.0,39.0,75
97851,Summer,3.0,August,18.0,0.0,Tuesday,1.0,Clear,23.562,23.1812,0.45,0.2239,16.0,10.64,1.0,33.0,1710
79416,Fall,3.0,October,6.0,0.0,Monday,1.0,Clear,13.175,16.483200000000004,0.55,0.2537,17.0,10.733,1.0,42.0,342
40720,Fall,3.0,October,17.0,0.0,Friday,1.0,Clear,17.169999999999998,21.1208,0.56,0.2537,7.0,32.272,1.0,40.0,1689
89402,Winter,3.0,January,17.0,0.0,Friday,1.0,Clear,-1.2069999999999992,4.120800000000001,0.28,0.3582,21.0,11.956,1.0,3.0,483
33292,Spring,3.0,June,10.0,0.0,Sunday,0.0,Mist,21.165,22.151,0.61,0.1045,19.0,18.029,1.0,24.0,732
88771,Spring,3.0,April,3.0,0.0,Sunday,0.0,Clear,5.185,11.3322,0.61,0.0,3.0,24.078,1.0,13.0,33
96250,Summer,3.0,June,10.0,0.0,Saturday,0.0,Clear,21.963999999999995,22.151,0.45,0.194,25.0,29.75,1.0,25.0,906
83933,Fall,3.0,October,17.0,1.0,Monday,0.0,Mist,19.567000000000004,21.1208,0.54,0.1045,10.0,21.015,1.0,41.0,1377
10677,Spring,4.0,May,22.0,0.0,Tuesday,1.0,Clear,16.371,18.547,0.78,0.2239,15.0,16.076,1.0,20.0,249
21540,Fall,3.0,October,13.0,0.0,Thursday,1.0,Clear,15.572000000000005,18.0302,0.46,0.0896,6.0,8.593,1.0,40.0,573
49528,Spring,3.0,May,7.0,0.0,Wednesday,1.0,LightRain,6.783,10.302,0.93,0.3582,4.0,10.311,1.0,18.0,156
10725,Spring,4.0,April,2.0,0.0,Saturday,0.0,Clear,8.380999999999998,13.392600000000002,0.66,0.1343,14.0,20.369,1.0,15.0,168
44222,Fall,4.0,November,6.0,0.0,Tuesday,1.0,Clear,1.989,7.728200000000001,0.69,0.1343,6.0,6.728,1.0,45.0,447
85380,Summer,4.0,,3.0,0.0,Sunday,0.0,Clear,19.567000000000004,21.1208,0.69,0.2239,29.0,22.366,1.0,30.0,165
94882,Summer,3.0,August,18.0,0.0,Sunday,0.0,Clear,22.763,23.698,0.66,0.1642,14.0,13.093,1.0,32.0,1041
27938,Spring,3.0,April,21.0,0.0,Thursday,1.0,Clear,9.979,14.422800000000002,0.47,0.194,21.0,32.377,1.0,16.0,552
73955,Summer,3.0,July,22.0,0.0,Thursday,1.0,Clear,23.562,24.7282,0.7,0.2537,28.0,31.912,1.0,30.0,522
33308,Summer,4.0,August,14.0,0.0,Thursday,1.0,Clear,25.959,24.2114,0.32,0.0,16.0,28.03,1.0,33.0,744
67460,Fall,4.0,November,12.0,0.0,Wednesday,1.0,Clear,6.783,10.302,0.42,0.3881,28.0,26.342,1.0,48.0,624
